100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,2048
100.0,0,1420288
100.0,0,2415616
100.0,0,3802112
100.0,0,5939200
100.0,0,5944320
100.0,0,6735872
100.0,0,7344128
100.0,0,7081984
100.0,0,8044544
100.0,0,8980480
100.0,0,9256960
100.0,0,7320576
100.0,0,10606592
100.0,0,8249344
100.0,0,10363904
100.0,0,1905664
100.0,0,0
100.0,0,0
100.0,0,149504
100.0,0,1416192
100.0,0,2489344
100.0,0,7683072
100.0,0,11241472
100.0,0,11422720
100.0,0,9321472
100.0,0,10114048
100.0,0,8760320
100.0,0,10815488
100.0,0,9187328
100.0,0,9743360
100.0,0,8551424
100.0,0,2515968
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
