0.0,0,0
0.0,1041408,0
1.5625,1801216,0
4.6875,3464192,0
6.770833,5441536,0
9.375,5676032,0
12.5,6251520,0
15.625,6904832,0
20.3125,6726656,0
23.958333,7655424,0
28.125,8564736,0
31.25,8968192,0
36.458333,7051264,0
41.145833,10344448,0
46.875,8064000,0
50.0,10087424,0
50.0,1968128,0
50.0,0,0
50.0,0,0
50.0,0,0
50.0,1048576,0
51.5625,2063360,0
58.8541665,7362560,0
63.5416665,11000832,0
68.2291665,11175936,0
73.4375,8965120,0
78.125,9858048,0
82.8125,8497152,0
88.020833,10626048,0
91.6666665,9133056,0
96.3541665,9314304,0
100.0,8356864,0
100.0,2609152,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
100.0,0,0
